SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1550000,775000,2009,2.52,0.86,0.8,5.95,11.6,13.55,20.71,19.33,18.24,4.68,2.27,-3.02,-6.78,-7.26,-8.2,-4.41,0.21,3.94,8.73,8.23,6.58,-2.49,-5.18,-10.63,128.11,83.05,202.33,89.67,105.39,120.36,10.26,62.83,2.2,144.27,73.07,129.85001
USA,-1550000,775000,2010,0.5,0.91,3.31,5.09,6.45,12.4,19.29,18.3,15.34,9.81,0.68,-0.81,-5.1,-6.69,-6.37,-4.85,-2.3,2.81,7.21,6.82,4.94,1.86,-6.49,-6.65,137,54.91,124.65,149.82001,156.37,175.84,14.97,31.09,25.68,112.98,137.5,194.24001
USA,-1550000,775000,2011,-0.04,-1.39,0.66,2.65,7.36,11.96,19.23,21.73,19.24,8.12,-0.08,1.07,-7.51,-9.57,-6.39,-7.05,-1.8,1.9,6.45,8.99,7.66,0.54,-6.8,-7.75,119.7,132.7,254.28999,128.97,162.8,73.97,12.55,7.15,6.22,93.49,113.44,101.6
USA,-1550000,775000,2012,0.66,0.32,2.49,7.63,9.87,13.56,22.27,22.87,18.33,8.25,2.71,-2.8,-7.76,-8.18,-5.08,-2.22,-0.48,2.72,9.57,9.86,6.86,-0.25,-3.72,-8.88,172.28999,119.71,274.56,120.51,80.43,68.18,19.36,0.64,6.86,121.38,161.06,217.17999
USA,-1550000,775000,2013,-0.2,0.23,3.71,5.54,11.06,15.33,23.2,22.06,14.09,7.67,3.53,-1.73,-8.36,-8.42,-5.87,-4.26,0.85,4.52,10.12,9.52,5.58,-1.01,-4.13,-9.67,128.23,76.5,77.28,94.54,77.84,77.41,2.26,26.61,184.66,26.5,106.81,102.82
USA,-1550000,775000,2014,3.19,-0.86,3.48,6.64,11.46,13.9,23.39,19.83,16.43,10.85,1.39,-0.21,-5.44,-7.58,-5.18,-3.67,0.71,3.14,10.61,8.53,5.82,2.38,-6.15,-5.67,94.08,190.37,220.91,92.25,61.15,53.29,8.73,34.01,31.08,71.26,162.02,210.35001
USA,-1550000,775000,2015,3.75,3.76,6.86,7.08,11.75,19.75,20.3,21.36,15.4,12.15,0.82,-2.15,-4.75,-4.21,-2.95,-3.69,2.1,7.47,8.76,8.93,4.91,3.72,-6.18,-8.34,78.53,116.23,81.76,49.86,124.63,27.17,34.79,13.88,45.76,72.98,115.65,280.01001
USA,-1550000,775000,2016,-0.22,3.38,2.92,10.01,11.06,17.01,19.17,20.89,14.27,7.11,4.51,-3.53,-6.79,-4.57,-5.17,0.07,1.29,4.98,7.43,8.22,4.57,1.14,-1.05,-11.77,141.57001,93.83,215.8,87.95,63.43,39.14,33.73,8.64,26.15,171.94,82.94,174.69
USA,-1550000,775000,2017,-2.11,-0.22,3.52,4.59,11.15,15.5,23.83,22.68,15.32,7.36,1.86,0.91,-9.97,-6.49,-3.14,-4.49,0.51,4.21,10.84,10.6,5.76,-1,-4.42,-6.93,139.81,287.62,248.62,176.36,72.2,71.1,2.63,12.89,48.69,102.19,133.88,85.43
USA,-1550000,775000,2018,1.64,-2.06,2.52,6.41,12.48,14.11,22.3,20.62,15.26,8.15,2.4,-2,-4.52,-9.88,-6.22,-3,3.01,3.5,9.6,8.65,4.29,0.48,-4.67,-8.68,156.77,113.74,168.32001,132.03,94.71,63.2,2.88,15.6,7.43,103.28,81.46,159.92999
USA,-1550000,775000,2019,1.41,-3.28,2.99,5.81,10.75,14.6,19.8,21.14,13.2,4.4,4.39,-0.8,-6.06,-9.98,-7.26,-2.46,1.69,3.71,7.9,9.22,4.21,-4.14,-3.44,-6.57,137.56,288.25,97.09,176.75999,132.39,38.62,8.36,18.36,73.07,74.69,49.45,116.17
USA,-1550000,775000,2020,-1.24,0.39,3.35,7.02,10.74,12.95,20.07,21.01,18.44,9.8,2.16,1.02,-7.06,-8.53,-5.9,-3.54,0.85,3.57,7.79,9.15,7.33,0.67,-5.27,-6.44,242.17,132.8,97.85,71.06,123.4,170.31,6.07,7.76,24.67,63.19,144.06,110.02
USA,-1550000,350000,1999,1.83,1.88,5.61,6.94,12.82,19.61,26.11,25.28,20.5,16.22,9.55,2.15,-7.51,-8.55,-5.32,-3.51,0.5,5.58,8.93,8.99,4.82,0.87,-1.08,-7.95,87.55,64.08,31.57,60.56,87.04,45,1.02,6.18,1.75,16.56,29.16,34.31
USA,-1550000,350000,2000,0.91,3.86,5.55,12.69,15.46,22.69,27.39,27.23,19.35,11.43,1.48,2.98,-7.08,-4.71,-5.82,0.29,2.75,6.55,10.04,10.67,4.54,0.07,-8.28,-6.98,99.31,84.96,47.74,37.87,47.04,1.56,2.58,7.74,24.02,74.67,25.23,43.58
USA,-1550000,350000,2001,0.56,0.69,7.03,8.82,18.37,21.71,25.5,28.57,22.39,14.49,6.78,-0.6,-9.47,-9.55,-3.38,-3.03,3.49,5.74,9.7,11.55,6.65,1.1,-3.74,-8.43,48.81,27.56,54.79,66.39,13.62,20.95,22.71,3.73,12.04,19.66,81.96,95.77
USA,-1550000,350000,2002,-0.58,2.77,4,10.41,14.87,21.14,28.52,24.54,19.68,11.38,6.46,2.02,-10.07,-9.04,-7.5,-1.11,1.39,6.13,11.72,7.87,5.53,-1.58,-3.89,-5.83,57.93,29.41,40.44,51.24,42.92,22.89,3.67,3.19,28.82,9.37,50.02,72.47
USA,-1550000,350000,2003,6.16,1.36,6.24,7.46,15.47,21.84,28.87,25.79,20.3,16.37,1.94,1.68,-3.45,-8.77,-3.65,-2.71,2.41,6.05,11.79,10.26,5.56,2.53,-6.46,-5.99,33.29,21.25,61.93,101.97,54.65,2.39,14.28,42.67,14.61,6.25,66.54,110.25
USA,-1550000,350000,2004,0.8,0.61,9.68,10.61,14.22,21.01,25.89,23.15,18.5,10.69,4.66,3.22,-8.85,-8.71,-1.57,-0.44,1.73,5.92,10.27,8.67,4.36,0.11,-4.64,-5.71,63.6,59.17,20.89,59.28,65.75,19.29,25.24,36.03,29.98,70.54,45.71,49.01
USA,-1550000,350000,2005,2.68,3.78,5.65,8.68,14.3,17.07,27.18,25.09,18.97,13.55,7.3,2.75,-6.53,-7.63,-4.5,-2.11,2.7,4.09,10.59,9.03,3.37,0.25,-3.34,-6.38,64.04,28.81,71.08,107.27,127.53,42.06,4.33,7.96,19.56,27.39,71.4,134.60001
USA,-1550000,350000,2006,1.94,2.4,3.03,9.85,16.58,22.46,27.86,24.96,19.43,12.13,5.75,2.54,-7.63,-9.77,-7.04,-1.11,2.82,7.15,12.04,8.09,4.58,-0.46,-4.61,-8.34,122.34,54.51,71.89,90.65,45.96,23.41,11.3,2.6,17.15,34.66,72.76,64.87
USA,-1550000,350000,2007,0.51,3.25,9.38,10.77,17.11,22.31,28.75,26.39,19.3,11.69,7.89,-0.74,-11.57,-6.1,-2.25,-1.15,2.66,6.1,12.59,9.77,4.22,-0.41,-4.07,-9.58,16.81,63.71,48.59,51,17.06,21.27,13.87,2.76,28.15,66.28,26.63,67.88
USA,-1550000,350000,2008,-1.29,2.04,3.7,7.38,13.58,19.88,26.69,26.02,21.13,13.73,8.52,1.18,-11.12,-7.88,-7.07,-4.81,1.22,5.05,9.47,9.06,4.89,0.56,-0.9,-8.97,80.14,65.83,45.95,44.28,42.5,24.72,7.56,3.07,2.04,24.49,77.74,97.39
USA,-1550000,350000,2009,3.21,2.6,4.41,8.71,16.78,17.73,25.44,23.84,22.68,9.51,7.17,-0.71,-7.45,-8.16,-6.23,-2.59,3.1,5.46,9.56,8.21,6.89,-1.77,-4.53,-11.05,69.76,35.16,52.07,55.34,31.04,127.23,9.11,25.54,10.01,64.93,14.43,63.94
USA,-1550000,350000,2010,2.33,2.58,5.3,7.9,9.77,18.82,25.39,24.39,21.54,13.86,3.74,2.19,-6.14,-7.61,-5.67,-3.65,-1.3,5.36,8.84,7.71,4.93,1.99,-5.86,-5.64,65.22,30.37,52.31,75.48,70.62,23.3,7.42,5.79,32.7,79.56,98.66,109.29
USA,-1550000,350000,2011,2.07,1.08,4.58,6.26,11.16,17.73,25.36,26.43,22.6,13.44,4.84,3.25,-8.53,-8.56,-4.52,-4.43,-0.07,3.94,8.92,9.79,6.87,0.79,-5.81,-8.45,36.42,42.98,102.78,98.92,77.1,40.38,7.78,4.03,8.62,49.87,25.3,8.36
USA,-1550000,350000,2012,4.04,1.82,6.72,12.01,15.94,21.53,27.55,27.58,22.6,14.02,8.1,0.18,-7.51,-8.96,-4,-0.59,1.48,4.21,11.26,10.65,6.79,0.37,-2.13,-8.25,112.11,32.75,63.79,39.98,25.28,11.85,14.28,7.64,7.67,25.77,41.41,106.1
USA,-1550000,350000,2013,0.91,1.38,7.25,9.12,15.18,22.52,28.13,26.71,18.69,11.25,7.45,1.14,-9.19,-8.79,-3.75,-2.55,1.52,6,12.23,10.24,5.65,-1.24,-2.9,-10.03,60.72,28.17,24.82,36.52,40.5,7.6,15.22,9.67,60.3,27.81,24.09,36.42
USA,-1550000,350000,2014,4.88,3.97,7.19,10.28,15.89,20.57,27.87,22.34,20.9,15.64,6.17,2.53,-5.75,-4.51,-3.76,-2.15,2.21,4.96,11.51,8.85,6.37,2.26,-3.87,-5.65,37.45,85.02,79.53,47.05,40.73,9.8,18.32,77.56,34.13,10.69,68.24,114.38
USA,-1550000,350000,2015,5.62,7.04,10.76,10.35,14.63,23.95,23.36,25.46,21.69,15.51,2.46,-0.22,-4.55,-2.52,-1.63,-2.51,2.88,8.63,8.76,9.69,6.46,3.84,-7.08,-8.26,27.33,25.89,22.31,48.81,102.39,25.66,50.42,25.7,18.14,53.59,91.37,104.36
USA,-1550000,350000,2016,0.96,5.15,6.85,11.85,14.15,23.03,26.28,25.89,19.02,12.79,8.53,-0.17,-8.3,-4.59,-2.62,0.23,1.96,7.04,9.19,9.28,5.06,1.49,-1.9,-10.38,85.03,23.17,61.69,79.05,43,3.89,3.5,2.15,51.26,91.7,31.37,118.18
USA,-1550000,350000,2017,-0.44,3.29,8.08,8.25,15.31,21.15,28,26.23,18.73,12.43,7.25,4.97,-9.77,-4.93,-1.97,-2.45,1.78,6.43,11.66,10.68,4.99,-1.41,-2.26,-6.72,133.25999,82.8,62.85,93.18,35.73,35.95,11.68,10.31,36.56,27.57,88.39,25.64
USA,-1550000,350000,2018,5.33,1.24,4.95,10.74,15.54,20.74,28.46,25.96,21.81,11.9,5.94,0.51,-3.87,-8.66,-5.15,-1.33,3.09,5.39,11.36,9.71,5.83,0.02,-5.38,-9.05,47.43,34.08,77.54,49.63,67.19,10.24,3.13,4.4,1.45,49.97,59.96,64.01
USA,-1550000,350000,2019,2.31,-0.83,4.72,10.18,12.39,19.27,25.47,26.26,18.09,9.81,8.69,1.39,-7,-9.28,-5.47,-0.02,1.83,4.85,9.59,9.43,4.47,-4.02,-2.74,-6.55,49.99,106.91,53.75,86.39,138.55,6.01,6.36,8.42,56.54,17.36,24.89,88.84
USA,-1550000,350000,2020,1.85,2.54,5.96,10.91,15.73,18.67,26.05,27.34,22.98,15.67,6.45,2.92,-6.29,-8.99,-4.19,-1.74,2.43,5.03,9.18,10.95,6.46,1.05,-4.36,-7.9,105.52,30.2,39.06,18.48,68.19,54.37,7.45,3.76,3.05,13.47,48.64,35.11
USA,-1525000,850000,1999,3.13,2.91,7.65,10.54,14.91,19.49,26.29,27.52,22.3,16.31,10.05,1.85,-4.3,-5.54,-3.84,-2.07,1.46,5.85,8.05,10.71,3.74,0.8,0.03,-5.24,42.87,71.42,46.3,30.73,41.99,46.59,10.94,42.08,2.33,39.8,64.89,54.65
USA,-1525000,850000,2000,1.83,5.33,7.97,14.67,16.12,21.56,27.37,28.48,19.38,13.27,2.43,0.89,-6.12,-3.06,-3.09,0.82,3.47,6.34,9.37,8.62,5.14,1.11,-6.32,-7.18,63.31,48.13,53.26,35.14,76.94,35.61,7.35,2.68,71.82,60.9,32.52,32.41
USA,-1525000,850000,2001,1.12,2.77,8.79,10.1,19.42,19.92,25.89,29.94,25.18,13.53,8.01,0.45,-7.49,-7.29,-2.36,-1.13,3.63,5.72,10.68,10.59,7.02,1.33,-1.55,-7.43,30.25,18.27,42.53,81.11,27.21,43.56,31.9,7.51,8.29,61.19,46.11,52.58
USA,-1525000,850000,2002,1.24,3.71,5.04,11.44,15.6,21.66,29.3,25.18,22.24,12.88,7.89,3.61,-5.79,-7.4,-4.66,-0.62,2.49,6.94,11.56,7.7,5.32,-2.05,-2.73,-4.15,61.43,25.02,67.66,47.59,40.58,58.94,13.63,28.41,22.59,16.76,24.31,55.35
USA,-1525000,850000,2003,4.92,3.91,7.98,10.64,16.11,23.66,30.85,28.95,23.53,17.18,3.26,2.26,-2.32,-5.54,-1.02,-0.25,3.33,7.22,11.74,10.29,6.45,2.67,-5.43,-4.71,74.32,52.82,104.19,65.44,64.12,17.87,11.69,19.85,21.97,16.94,54.12,67.8
USA,-1525000,850000,2004,0.84,3.8,11.6,14.32,15.05,21.42,27.58,26.66,19.46,13.88,6.23,3.8,-7.14,-5.11,-1.5,0.18,3.47,7.2,10.74,10.76,5.23,1.79,-2.87,-4.43,58.75,37.74,27.54,39.54,117.8,57.12,22.93,56.55,37.3,32.15,33.24,32.77
USA,-1525000,850000,2005,3.19,6.88,9.87,11.92,16.54,19.33,28.13,28.38,21.01,14.72,5.16,0.98,-5.28,-5.99,-2.16,-0.21,4.48,5.69,10.11,9.21,4.11,1.84,-4.01,-8.42,18.81,12.98,47.48,59.57,99.52,63.55,11.92,4.72,9.38,44.91,50.16,64.13
USA,-1525000,850000,2006,3.72,3.63,6.74,12.17,18.79,22.22,30.39,27.18,22.73,14.06,6.14,2.54,-3.66,-7.15,-3.38,-0.25,3.58,8.04,11.93,8.5,5.52,0.01,-3.24,-6.59,72.29,24.37,61.39,64.86,57.17,59.25,11.56,17.49,40.89,19.48,95.98,44.32
USA,-1525000,850000,2007,0.62,5.38,10.88,12.7,18.24,22.13,31.19,27.23,21.22,13.11,6.34,0.38,-9.31,-3.71,-1.34,-0.13,3,6.79,13.08,8.77,4.72,0.87,-4.01,-6.61,24.53,43.92,38.64,40.04,28.88,43.25,4.68,13.91,14.97,45.62,61.54,77.94
USA,-1525000,850000,2008,-0.16,4.53,5.57,9.34,16.56,20.63,27.35,26.95,22.6,14.84,8.19,-0.1,-8.6,-4.4,-4.42,-3.02,3.58,5.86,9.7,9.33,5.24,1.12,-0.83,-8.48,62.75,39.77,51.45,49.69,65.86,51.22,9.6,36.35,22,17.07,54.37,81.37
USA,-1525000,850000,2009,2.55,4.91,5.14,11.47,17.95,20.93,27.83,26.62,25.16,10.57,6.6,-1.02,-7.56,-5.75,-5.22,-1.17,3.38,7.29,10.43,10.35,6.71,-0.21,-3.94,-9.72,65.71,24.35,98.63,48.03,58.53,71.09,17.97,65.95,2.61,47.57,33.26,41.8
USA,-1525000,850000,2010,3.99,5.68,9.25,11.07,13.05,18.71,25.98,25.74,21.75,15.18,4.91,2,-3.74,-3.65,-2.91,-0.88,1.6,6.31,9.14,8.64,6.09,2.67,-4.3,-5.64,51.81,15.4,42.31,57.49,82.83,120.47,16.46,18.06,25.81,50.6,56.43,75.64
USA,-1525000,850000,2011,1.89,2.26,6.64,7.76,13.57,18.43,25.46,28.63,26.11,13.46,4.85,2.85,-6.35,-7.05,-2.6,-2.36,1.68,5.6,8.21,10.18,7.15,2.15,-4.32,-6.74,48.13,53.55,74.5,70.71,108.97,63.77,17.2,6.54,4.97,50.29,38.9,35.28
USA,-1525000,850000,2012,3.46,4.37,7.65,13.7,15.92,19.54,28.33,29.65,24.71,13.55,7.22,1.62,-5.7,-5.12,-2.77,0.57,2.39,5.7,10.87,9.79,5.99,0.6,-1.45,-5.58,59.18,38.38,90.94,59.99,49.51,78.75,22.65,0.47,2.26,73.56,53.31,54.45
USA,-1525000,850000,2013,-0.06,4.37,8.97,11.08,17.7,21.39,29.72,28.99,21.17,13.25,6.47,0.18,-8.8,-4.76,-2.76,-0.74,3.48,7.49,12.01,10.87,7.67,-0.44,-3.33,-8.8,46.03,28.45,32.62,48.07,48,70.86,3.77,23.76,79.01,11.88,39.96,51.98
USA,-1525000,850000,2014,3.91,2.05,8.77,12.14,17.79,20.21,29.95,27.11,22.97,16.86,5.09,3.46,-5.34,-6.11,-2.18,-0.43,3.58,6.28,12.47,10.59,6.53,3.73,-4.46,-4.23,43.29,67.46,90.59,49.48,39.89,56.79,11.21,39.38,15.88,30.13,70.71,65.24
USA,-1525000,850000,2015,4.13,8.12,12.4,13.12,18.66,26.63,27.83,28.52,21.51,18.39,4.61,1.27,-4.19,-1.8,-0.67,-1.12,4.86,9.91,11.3,10.45,5.18,4.37,-4.47,-5.89,36.7,40.76,38.59,25.83,71.42,18.03,31.35,9.62,30.79,35.33,54.44,87.77
USA,-1525000,850000,2016,2.4,7.46,8.6,16.18,17.54,22.81,25.29,27.49,20.43,12.99,9.72,-1.88,-5.61,-2.59,-1.66,2.58,4.33,7.15,9.55,9.42,5.53,3.09,0.27,-10.47,49.12,36.24,76.68,46.93,49.68,41.69,45.22,10.4,19.33,91.63,35.19,65.92
USA,-1525000,850000,2017,-1.98,4.12,8.43,10.42,17.5,22.07,30.34,29.46,21.86,12.85,6.61,1.31,-11.57,-4.63,-0.71,-0.3,3.41,7.54,11.99,11.21,6.8,0.22,-2.13,-7.41,41.43,70.68,106.83,78.78,49.42,50.49,1.86,8.09,33.08,55,64.16,62.23
USA,-1525000,850000,2018,4.34,2.65,7.63,12.09,19.09,20.51,28.63,27.35,21.28,13.75,6.37,1.37,-3.33,-6.11,-3.03,0.09,6.13,6.72,10.72,9.89,4.63,1.15,-3.14,-6.18,58.48,53.37,55.08,77.92,84.05,51.79,1.26,21.28,4.83,57.5,41.4,60.09
USA,-1525000,850000,2019,3.16,-0.07,6.42,11.32,17.59,21.36,25.99,27.84,19.59,9.9,7.56,2.63,-5.74,-8.03,-5.75,1,4.35,6.85,9.66,10.8,6.24,-2.22,-3.79,-4.64,40.25,92.31,33.87,111.05,72.91,37.55,8.97,17.78,46.66,44.42,20.31,31.26
USA,-1525000,850000,2020,2.99,4.4,8.04,12.87,16.99,19.48,26.57,27.95,24.36,14.96,6.26,3.39,-4.3,-5.62,-3.24,-0.82,3.72,6.67,9.8,10.48,6.94,1.6,-3.33,-5.83,88.01,85.97,38.84,36.55,108.1,91.01,6.8,6.02,21.48,39.17,57.74,45.47
USA,-1525000,775000,1999,2.68,2.47,7.46,10.65,15.37,20.41,27.43,28.09,22.5,16.49,9.36,0.62,-5.22,-6.35,-4.34,-2.31,1.25,6.13,8.72,10.94,4.56,0.81,-0.07,-6.83,69.79,111.98,47.08,27.24,42.65,44.33,7.19,22.46,1.08,35.98,83.68,74.71
USA,-1525000,775000,2000,1.37,5.21,7.38,14.84,16.66,22.89,28.38,29,19.69,13.31,2.39,0.13,-6.75,-3.28,-3.69,0.68,3.72,6.34,10.67,9.43,5.21,1.43,-6.24,-7.98,75.08,87.33,63.07,32.22,57.63,27.93,4.95,1.3,55.74,63.61,34.49,34.56
USA,-1525000,775000,2001,0,2.23,8.6,10.34,19.46,21.07,27.06,30.43,24.56,14.08,7.8,-0.32,-8.56,-7.44,-2.93,-1.5,3.51,5.61,11.07,11.01,7.24,1.21,-1.45,-7.9,35.15,20.49,45.87,71.2,34.31,33.88,27,2.55,14.32,53.14,73.72,81.48
USA,-1525000,775000,2002,0.51,3.08,5.21,11.63,16.5,22.97,30.5,25.81,22.34,13.76,7.54,3.38,-7.09,-8.42,-5.24,-0.68,2.56,6.91,12.34,8.18,5.71,-1.24,-3.04,-4.31,69.29,31.69,64.4,51.17,24.24,33.86,11.53,20.3,21.13,9.98,36.63,110.13
USA,-1525000,775000,2003,4.1,4.18,8.03,10.68,16.49,23.95,31.41,29.43,23.15,17.44,3.72,2.53,-2.73,-6.38,-1.65,-0.53,2.89,6.89,12.56,10.98,6.45,3.03,-5.64,-4.98,97.01,52.48,102.62,75.86,67.1,19.4,9.63,16.21,13.19,12.95,44.12,95.36
USA,-1525000,775000,2004,-0.14,3.12,10.7,14.42,15.43,22.79,28.99,27.21,19.6,14.08,5.72,2.68,-7.93,-6.38,-2.08,0.13,2.98,6.81,11.64,10.7,5.38,1.91,-2.91,-5.3,77.68,53.22,32.23,37.07,87.68,42.05,12.35,39.4,37.78,41.53,29.69,62.73
USA,-1525000,775000,2005,1.93,5.82,9.19,11.48,16.46,19.63,28.99,28.84,21.32,14.58,4.85,-0.15,-5.98,-6.84,-2.66,-0.26,3.83,5.34,10.74,9.78,4.54,1.7,-4.15,-8.53,28.97,13.04,77.44,57.09,98.44,64.22,6.86,3.34,6.07,57.45,85.78,131.49001
USA,-1525000,775000,2006,2.73,3.19,5.79,11.79,18.9,23.31,31.45,27.66,22.61,14.29,6.09,1.46,-4.62,-8.12,-3.82,-0.04,3.51,7.98,12.87,8.81,5.78,0.1,-2.44,-7.54,117.07,38.31,114.91,70.29,34.79,52.1,5.81,11.74,31.11,14.59,106.04,73.72
USA,-1525000,775000,2007,0.77,5.05,10.37,12.74,18.91,23.43,32.55,27.98,21.33,12.81,6.6,0.1,-9.84,-3.96,-1.72,-0.14,3.47,7,13.75,9.38,5.42,1.12,-3.52,-6.99,19.58,58.09,25.34,38.04,40.63,31.25,5.74,10.5,28.9,60.99,91.75,115.79
USA,-1525000,775000,2008,-0.93,3.8,5.21,9.11,16.94,21.53,28.67,27.92,22.41,14.71,7.95,0.24,-9.32,-5.79,-5.25,-3.22,3.22,5.84,10.56,10.09,5.54,1.23,-0.66,-8.26,100.96,67.72,50.67,44.13,56.37,41.08,8.92,16.02,24.92,17.18,64.64,98.77
USA,-1525000,775000,2009,1.28,3.62,5.31,11.65,18.25,20.81,28.63,27.08,25.18,10.32,6.12,-1.32,-8.28,-6.51,-5.2,-0.98,3.11,7.26,11.3,10.35,7.59,-0.12,-3.51,-10.09,61.51,33.32,81.39,42.72,65.89,75.59,16.21,43.61,0.91,68.37,44.61,66.12
USA,-1525000,775000,2010,2.62,4.51,8.32,10.66,13.04,19.4,27.23,26.05,22.22,15.63,4.71,1.05,-3.79,-3.83,-3.57,-1.21,1.11,6.47,9.77,8.82,6.39,3.05,-4.08,-6.03,73.28,29.88,55.9,64.94,68.1,114.78,15.94,16.26,12.95,50.57,79.15,113.13
USA,-1525000,775000,2011,0.13,2.18,5.34,7.81,13.79,18.85,26.7,29.32,26.22,13.72,4.25,2.66,-7.6,-7.76,-2.51,-2.49,1.68,5.23,9.27,10.66,5.27,2.13,-4.58,-8.08,42.34,49.02,109.57,56.46,89.74,53.09,7.01,5.98,4.39,60.28,40.76,43.92
USA,-1525000,775000,2012,3.1,4.32,7.27,13.6,16.36,21.15,30.09,30.18,24.69,13.19,6.6,1.23,-5.84,-5.67,-2.6,0.21,2.08,5.47,12.12,8.46,4.03,0.43,-1.06,-5.55,79.54,32.2,105.42,65.21,45.32,40.29,10.43,0.2,3.69,73.37,92.52,95.56
USA,-1525000,775000,2013,-2.2,3.81,8.31,11.45,18.15,22.57,30.99,29.58,20.85,13.2,6.44,-0.87,-11.06,-6.07,-3.16,-0.96,3.25,7.46,12.89,11.85,8.33,-0.14,-2.78,-9.58,56.13,28.78,27.24,45.68,45.35,54.31,1.16,14.46,91.04,6.85,58.11,52.63
USA,-1525000,775000,2014,2.26,3.24,8.26,11.86,18.09,21.44,30.95,27.41,23.05,16.69,4.13,2.87,-6.62,-5.12,-1.81,-0.79,3.21,6.31,13.46,10.69,6.9,3.66,-4.21,-2.97,44.33,81.44,156.52,61.54,33.42,34.73,7.27,24.72,22.91,41.69,75.79,98.72
USA,-1525000,775000,2015,2.24,7.47,12.12,13.03,18.49,27.32,28.06,28.71,22.11,18.18,3.77,0.22,-5.34,-1.44,-0.79,-1.16,4.83,10.16,11.88,10.61,5.73,4.81,-4.52,-6.71,47,53.78,42.5,19.82,65.01,13.36,27.62,10.48,37.61,36.52,59.67,172.27
USA,-1525000,775000,2016,0.85,5.82,7.92,15.9,17.76,24.15,26.6,28.02,20.59,12.83,9,-2.73,-6.16,-3.83,-1.52,2.28,4.02,7.39,10.41,10.04,6.16,3.48,0.39,-11.5,66.12,38.59,90.43,43.61,42.48,28.36,31.52,4.72,18.89,87.01,45.77,99.2
USA,-1525000,775000,2017,-3.18,3.54,7.82,10.07,17.76,22.56,31.27,29.76,21.72,12.44,5.89,0.7,-12.18,-4.18,-0.58,-0.51,3.02,7.32,12.6,9.37,7.24,-0.14,-1.78,-7.9,80.73,102.73,139.92999,84.74,47.65,43.56,0.82,6.38,30.92,49.43,97.63,57.18
USA,-1525000,775000,2018,3.55,2.41,6.95,12.16,19.48,21.42,29.77,28,22.04,13.43,5.81,0.19,-2.93,-6.61,-3.36,0.1,5.57,6.65,11.74,10.54,5.18,1.51,-3.41,-6.7,71.98,56.17,76.17,73.11,71.17,36.45,0.42,9.12,4.66,58.01,43.86,78.53
USA,-1525000,775000,2019,1.73,0.05,6.32,11.06,17.14,21.75,26.96,28.14,19.75,9.58,7.59,1.35,-6.84,-7.2,-5.87,0.74,3.72,6.5,10.72,11.43,6.37,-2.22,-3.89,-4.99,61.96,141.58,50.68,108.83,84.44,23.4,5.42,11.82,47.75,39.39,19.78,52.27
USA,-1525000,775000,2020,2.3,3.75,8.22,12.87,17.19,19.95,27.33,28.42,24.04,15.34,5.3,2.26,-4.09,-6.51,-3.22,-1.37,3.31,6.42,10.28,11.11,4.71,2,-3.97,-6.97,103.42,59.46,52.58,36.46,85.44,93.82,6.06,5.32,16.47,32.06,70.7,57.2
USA,-1525000,750000,1999,2.29,2.1,7.29,10.81,15.59,20.81,27.75,28.22,22.63,16.54,9.14,0.17,-5.97,-7.01,-4.66,-2.23,1.45,6.48,8.94,11.1,4.7,0.6,-0.32,-7.47,86.58,152.67999,50.95,26.26,43.38,43.24,4.91,18.28,0.87,34.8,83.14,93.94
USA,-1525000,750000,2000,1.02,4.97,7.36,15.01,17,23.35,28.73,29.22,20.01,13.43,2.27,-0.19,-7.31,-3.58,-3.85,0.7,3.97,6.63,11.01,9.92,5.29,1.51,-6.51,-8.23,82.7,107.98,62.97,30.93,48.82,29.3,3.47,1.57,46.68,66.29,36.33,39.19
USA,-1525000,750000,2001,-0.46,1.98,8.66,10.58,19.58,21.58,27.51,30.66,24.64,14.2,7.68,-0.75,-9.37,-7.87,-3,-1.37,3.75,5.92,11.27,11.34,7.31,1.18,-1.62,-8.36,37.75,22.12,43.89,67.84,34.27,31.75,23.93,1.82,17.17,56.53,85.88,114.67
USA,-1525000,750000,2002,0.13,2.79,5.28,11.86,16.94,23.39,30.97,26.1,22.6,14.06,7.35,3.06,-7.77,-9.28,-5.56,-0.51,2.85,7.28,12.64,8.54,5.94,-1.11,-3.18,-4.16,73.03,35.26,68.89,51.48,16.62,25.5,9.04,18.41,18.81,6.95,37.8,146.77
USA,-1525000,750000,2003,3.61,4.03,8.13,10.89,16.85,24.11,31.77,29.61,23.33,17.55,3.64,2.29,-3.25,-6.82,-1.69,-0.42,3.12,7.23,12.84,11.4,6.53,2.96,-5.85,-4.95,107.95,48.72,103.61,74.61,74.26,18.14,8.35,16.02,10.32,13.01,47.41,115.61
