SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,25000,870000,2010,-8.73,-4.86,6.39,16.32,18.44,21.97,26.09,25.98,16.74,14.81,2.63,-8.55,-18.31,-18.31,-3.75,1.85,6.36,10.95,14.14,13.92,6.38,2.6,-7.45,-16.58,21.96,12,20.68,32.47,79.83,106.53,142.74001,93.56,134.08,69.56,20.65,29.64
USA,25000,870000,2011,-11.85,-5.98,-0.15,9.68,16.88,21.96,27.7,26.09,20.58,15.07,4.21,-1.6,-21.99,-17.56,-11.74,-0.81,5.14,11.06,15.28,12.74,6.36,3.7,-5.58,-10.8,25.9,6.16,16.58,63.34,99.03,108.87,78.47,81.13,28.62,20.14,8.78,12.75
USA,25000,870000,2012,-4.17,-1.95,9.71,13.43,20.23,24.89,29.23,25.99,21.43,9.64,1.71,-5.78,-14.17,-12.9,-2.39,0.43,6.33,11.54,15.81,10.87,5.18,0.7,-6.44,-14.88,17.35,17.55,48.07,61.6,76.18,103.97,73.43,55.43,10.87,59.73,14.07,14.83
USA,25000,870000,2013,-7.88,-6.6,-1.65,4.35,17.74,22.89,25.9,26.13,21.42,10.14,0.81,-12.3,-19,-17.67,-14.68,-5.38,5,11.22,13.85,11.69,9.59,1.4,-8.94,-22.52,33.23,31.47,47.07,42.87,110.21,107.7,60.03,35.03,59.98,74.1,8.8,35.19
USA,25000,870000,2014,-11.68,-11.18,-2.37,7.95,17.69,22.97,24.44,24.71,19.92,12.43,-2.87,-4.29,-24.93,-23.97,-14.54,-3.22,5.52,11.95,12.34,12.62,7.9,1.7,-11.44,-11.6,22.57,11.4,19.02,70.92,80.76,189.64,66.65,71.44,43.54,24.83,15.28,11.78
USA,25000,870000,2015,-6.66,-10.69,3.94,13.24,17.7,23.71,26.33,24.65,23.09,14.02,5.43,-2.11,-16.38,-22.28,-7.79,-1.13,4.72,10.76,14.12,11.54,10.4,2.45,-3.81,-8.99,13.34,9.35,14.68,18.62,154.99001,88.99,89.17,59.33,57.67,53.83,47.85,29.87
USA,25000,870000,2016,-7.95,-3.36,6.27,9.79,20.21,23.25,25.47,25.28,19.76,12.52,8.16,-6.7,-16.96,-12.29,-4.32,-0.91,6.09,11.25,13.82,12.81,9.3,2.62,-0.58,-15.6,18.42,17.61,21.48,39.73,50.66,75.47,138.67999,118.9,73.56,35.78,35.8,49.39
USA,25000,870000,2017,-7.15,-1.6,2.63,11.77,17.55,23.82,26.63,23.84,20.62,12.96,0.01,-7.67,-16.35,-12.3,-9.3,-0.53,4.96,10.49,12.96,10.31,8.66,1.29,-9.19,-17.46,21.82,21.64,12.92,43.15,39.85,84.21,47.43,75.15,107.97,42.16,11.99,27.94
USA,25000,870000,2018,-8.5,-8.78,1.65,5.91,23.06,24.92,26.03,25.06,18.63,7.25,-3.21,-3.5,-18.91,-21.93,-9.03,-6.32,7.36,12.38,13.79,12.29,8.04,-0.65,-10.53,-12.67,10.23,22.47,30.08,10.72,52.96,129.07001,86.81,57.29,82.09,85.22,13.56,26.55
USA,25000,870000,2019,-10.96,-10.9,-0.7,9.06,15.55,23.58,26.48,23.36,19.4,8.11,-0.82,-5.13,-21.73,-22.73,-13.45,-1.64,2.99,10.45,13.71,11.11,9.03,0.38,-8.43,-15.94,18.1,38.34,36.92,53.36,66.35,76.45,87.16,104.43,104.2,110.83,16.5,65.53
USA,25000,870000,2020,-7.16,-4.62,2.63,8.85,17,25.33,27.27,25.5,18.57,7.53,4.78,-2.69,-16.87,-19.06,-8.87,-3.64,4.04,12.14,14.41,12.29,5.93,-2.68,-6.47,-11.86,22.59,4.1,8.62,24.92,28.02,104.41,131.72,141.19,30.15,37.57,9.05,18.11
USA,50000,1020000,1997,-13.06,-5.74,-1.23,7.76,14.45,24.56,24.97,23.7,20.67,10.89,-1.83,-2.04,-23.64,-19.29,-14.71,-4.54,1.57,11.16,12.85,10.19,7.26,0.44,-8.89,-10.06,10.24,6.44,18.89,37.96,49.66,91.05,132.09,44.42,66.4,77.49,16.28,7.18
USA,50000,1020000,1998,-8.08,0.61,1.54,14.54,20.72,20.42,25.23,26.19,21.89,11.87,0.53,-6.72,-16.79,-6.66,-9.35,-0.35,5.87,9.81,12.42,12.65,6.96,1.84,-6.18,-15.59,14.57,18.47,10.15,26.66,107.55,109.26,66.93,76.29,15.18,123.66,23.63,8.69
USA,50000,1020000,1999,-10.87,-1.81,3.03,12.25,17.82,22.41,25.88,23.56,16.62,10.32,6.37,-2.43,-21.81,-13.17,-8.45,-1.14,6.25,10.38,13.39,10.94,5.93,-1.21,-4.72,-13.32,14.94,17.59,24.02,38.86,130.46001,128.75999,107.42,101.03,116.67,21.09,4.75,13.42
USA,50000,1020000,2000,-9.1,-1.35,6.71,10.34,18.52,20.37,25.96,24.39,18.03,13.13,0.33,-14.27,-20.98,-13.56,-5.39,-2.66,4.51,8.68,12.7,11.52,5.04,0.47,-7.2,-24.51,10.98,15.14,19.29,32.8,57.78,162.62,50.18,144.60001,54.08,63.33,75.49,19.7
USA,50000,1020000,2001,-5.28,-10.19,0.97,10.39,18.69,23.15,26.09,26,19.61,9.77,6.58,-3.78,-15.94,-22.28,-10.56,-0.56,5.91,10.38,12.96,12.6,6.25,-0.38,-2.52,-12.05,5.49,12.6,5.99,76.3,106.42,86.05,145.78,98.67,55.3,61.76,15.19,13.39
USA,50000,1020000,2002,-6.69,-1.21,-3.68,8.26,14.82,24.12,27.29,23.67,20.36,4.62,-0.67,-3.81,-16.13,-13.99,-15.03,-3.38,0.21,11.64,14.08,11.84,8.06,-3.88,-9.46,-12.66,6.84,4.44,13.25,35.53,63.37,292.42001,84.98,130.3,42.54,23.65,8.24,14.96
USA,50000,1020000,2003,-10.36,-9.99,-0.56,11.44,19.19,23.04,25.84,26.82,18.42,12.6,-1.66,-3.91,-19.78,-22.51,-13.04,-2.26,4.8,10.07,12.19,13.78,6.96,1.18,-10.19,-13.41,5.63,10.34,16.07,22.1,66.37,116.14,57.04,58.93,94.88,33.73,19.62,21.26
