SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1950000,1200000,2020,4.88,5.69,6.3,11.12,14.3,15.48,18.74,19.92,19.56,12.39,6.96,6.17,0.34,-0.48,-1.1,2.15,5.46,7.03,9.29,9.78,10.79,5.49,1.32,1.2,614.29999,240.49001,162.19,67.56,135.21001,98.28,18.86,55.45,141.8,175.47,398.89001,415.35001
USA,-1950000,1175000,1997,6.38,8.53,8.81,12.6,18.56,18.12,21.64,23.61,20.63,13.53,10.97,7.36,1.22,0.96,1.43,2.7,6.84,8.44,10.13,11.51,9.96,6.23,4.07,1.41,573.53998,250.97,651.81,262.63,171.34,158.5,97.34,86.14,298.78,462.51999,306.26999,311.20001
USA,-1950000,1175000,1998,6.59,8.96,10.54,13.73,15.76,18.75,22.65,23.71,21.85,14.45,9.18,5.45,1.55,2.69,2.58,2.48,6.69,8.88,11.75,10.49,8.96,5.81,4.15,0.4,594.83002,361.57999,276.85001,74.27,109.55,49.74,66.96,5.75,22.01,204.53999,768.08002,695.72998
USA,-1950000,1175000,1999,6.4,6.75,8.67,13.5,14.64,17.05,20.66,21.75,20.84,14.05,9.64,7.06,1.8,0.96,0.74,1.1,3.78,7.76,9.08,10.93,7.84,4.84,3.85,2.06,549.06,815.28003,375.20999,99.54,125.17,91.86,45.78,62.96,24.72,308.76001,573.75,550.66998
USA,-1950000,1175000,2000,5.15,8.48,9.45,14.23,14.91,19.48,21.08,21.2,19.31,14,7.85,6.35,-0.16,1.01,1.32,3.58,5.35,7.99,9.98,9.66,8.85,5.5,1.2,0.73,399.78,236.66,237.32001,128.41,175.77,133.42999,39.23,29.8,116,219.2,176.73,228.78
USA,-1950000,1175000,2001,7.19,7.86,10.21,11.89,16.79,17.53,20.25,21.52,19.23,13.14,9.41,6.1,1.51,-0.72,1.43,2.25,4.75,6.86,9.1,10.52,8.74,5.22,3.53,0.53,269.54999,124.79,221.36,212.13,117.18,109.64,32.41,161.35001,64.98,300.79999,526.23999,557.78003
USA,-1950000,1175000,2002,5.83,7.83,7.69,12.54,14.72,19.99,22.17,22.83,20.03,14.03,10.81,7.15,1.53,0.4,0.01,2.56,4.36,8.31,9.92,9.75,8.15,4.78,3.84,1.91,541.5,329.57999,279.60999,217.55,95.21,88.76,17.05,10.39,60.58,39.6,333.06,446.70999
USA,-1950000,1175000,2003,9.12,8.57,9.86,11.48,16.01,21.21,23.69,23.16,21.11,14.77,7.71,6.23,3.27,0.48,2.73,3.14,4.99,8.79,10.32,10.04,9.19,7.3,0.78,1.03,513.20001,140.45,565.85999,228.64999,60.65,27.75,20.95,8.37,74.4,600.65997,489.01001,344.92001
USA,-1950000,1175000,2004,6.03,8.91,11.49,16.14,16.7,20.82,23.71,23.08,18.02,14.28,9.07,7.19,1.36,1.68,2.68,3.36,6.41,8.74,11.17,12.12,8.53,6.21,2.88,2,414.35001,227.36,245.57001,61.33,107.44,59.62,23.07,151.07001,155.16,268.53,268.59,337.42999
USA,-1950000,1175000,2005,6.85,10.12,12.05,13.05,17.57,18.17,22.29,23.51,19.02,13.64,7.96,6.75,1.62,-0.37,2.89,3.87,7.73,8.59,10.06,10.62,7.46,6.59,2.12,1.39,402.45999,87.8,316.29999,246.09,178.84,78.42,73.42,26.97,82.23,318.84,298.73999,422.23999
