SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,CA,321036.122099999,905940.451099999,3,516,1222,0,-1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,346036.122099999,905940.451099999,3,280,2113,0,-2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,371036.122099999,905940.451099999,3,2,916,0,-918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,396036.122099999,905940.451099999,5,-363,1441,0,-1440,-1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0
ftc,CA,421036.122099999,905940.451099999,5,-5,399,1123,-863,-659,0,0,0,0,0,0,0,0,0,0,18,-18,0,0,0,0
ftc,CA,446036.122099999,905940.451099999,6,753,742,39,-1173,-565,0,0,0,0,0,0,0,0,0,0,6,-6,0,0,0,0
ftc,CA,471036.122099999,905940.451099999,5,638,-2,0,-2096,0,0,0,0,0,0,0,0,0,0,0,17,-17,0,0,0,0
ftc,CA,496036.122099999,905940.451099999,5,-10,-1,0,-765,0,0,0,0,0,0,0,0,0,0,0,7,-7,0,0,0,0
ftc,CA,1046036.1221,905940.451099999,3,25,-15,12,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1096036.1221,905940.451099999,3,0,132,1485,91,-1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1121036.1221,905940.451099999,3,0,5,35,1151,-1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1196036.1221,905940.451099999,3,34,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,-77,0
ftc,CA,1221036.1221,905940.451099999,6,6,51,-28,-29,0,0,0,0,0,0,0,0,0,0,0,0,26,70,-86,-10,0
ftc,CA,1246036.1221,905940.451099999,4,0,17,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,17,-92,0
ftc,CA,1271036.1221,905940.451099999,4,0,0,0,48,-48,0,0,0,0,0,0,0,0,0,0,0,5,33,66,-104,0
ftc,CA,1696036.1221,905940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,432,175,-629,0
ftc,CA,171036.122099999,930940.451099999,5,728,0,-693,-35,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,196036.122099999,930940.451099999,3,103,0,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,271036.122099999,930940.451099999,3,2243,0,-2224,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,296036.122099999,930940.451099999,7,2288,-1,-1165,-1138,-7,0,0,0,0,0,0,0,0,0,0,0,11,-10,-1,0,0
ftc,CA,321036.122099999,930940.451099999,6,855,1644,-16,-2448,-36,0,0,0,0,0,0,0,0,0,0,0,8,-8,0,0,0
ftc,CA,346036.122099999,930940.451099999,3,79,2421,0,-2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,371036.122099999,930940.451099999,3,99,2401,-175,-2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,396036.122099999,930940.451099999,5,-86,1935,565,-1074,-1426,0,0,0,0,0,0,0,0,0,0,9,-9,0,0,0,0
ftc,CA,421036.122099999,930940.451099999,5,-319,147,2353,0,-2500,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
ftc,CA,446036.122099999,930940.451099999,6,-137,604,987,-75,-2425,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0
ftc,CA,471036.122099999,930940.451099999,6,377,75,0,-618,-1882,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0
ftc,CA,496036.122099999,930940.451099999,6,178,0,-14,-747,-1150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
ftc,CA,521036.122099999,930940.451099999,5,246,78,0,-252,-72,0,0,0,0,0,0,0,0,0,0,10,-10,0,0,0,0
ftc,CA,1096036.1221,930940.451099999,3,0,58,709,-359,-408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1221036.1221,930940.451099999,7,17,65,68,5,-155,0,0,0,0,0,0,0,0,0,0,0,79,56,-3,-132,0
ftc,CA,1246036.1221,930940.451099999,7,7,549,270,-167,-659,0,0,0,0,0,0,0,0,0,0,0,37,457,-436,-58,0
ftc,CA,1271036.1221,930940.451099999,5,5,197,91,-293,0,0,0,0,0,0,0,0,0,0,0,0,61,381,-442,0,0
ftc,CA,1296036.1221,930940.451099999,4,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,12,125,-137,0,0
ftc,CA,1696036.1221,930940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,461,-181,-296,0
ftc,CA,1721036.1221,930940.451099999,5,0,0,0,0,0,0,0,0,0,33,-1,-32,0,0,0,0,76,0,-73,-3,0
ftc,CA,96036.1220999993,955940.451099999,3,583,0,-583,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
ftc,CA,121036.122099999,955940.451099999,5,1539,0,-1580,5,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,146036.122099999,955940.451099999,5,1550,0,-2133,60,-60,0,0,0,0,0,0,0,0,0,0,9,-9,0,0,0,0
ftc,CA,171036.122099999,955940.451099999,6,1718,0,-2428,-32,-17,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0
ftc,CA,196036.122099999,955940.451099999,5,1758,0,-2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-3,0,0
ftc,CA,221036.122099999,955940.451099999,5,1991,0,-2137,0,0,0,0,0,0,0,0,0,0,0,0,3,10,-13,0,0,0
ftc,CA,246036.122099999,955940.451099999,5,2349,0,-2500,0,0,0,0,0,0,0,0,0,0,0,0,1,80,-81,0,0,0
ftc,CA,271036.122099999,955940.451099999,5,2424,0,-2500,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-75,-7,0,0
ftc,CA,296036.122099999,955940.451099999,6,2365,60,-2484,33,-49,0,0,0,0,0,0,0,0,0,0,0,30,-30,0,0,0
ftc,CA,321036.122099999,955940.451099999,7,747,1710,-1353,-1147,0,0,0,0,0,0,0,0,0,0,0,12,83,-83,-12,0,0
ftc,CA,346036.122099999,955940.451099999,5,337,2163,-2,-2498,0,0,0,0,0,0,0,0,0,0,0,47,-32,-15,0,0,0
ftc,CA,396036.122099999,955940.451099999,4,0,981,1519,-1672,-828,0,0,0,0,0,0,0,0,0,0,29,-29,0,0,0,0
ftc,CA,421036.122099999,955940.451099999,3,0,0,2500,0,-2500,0,0,0,0,0,0,0,0,0,0,19,-19,0,0,0,0
ftc,CA,446036.122099999,955940.451099999,4,-364,272,2228,0,-2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,471036.122099999,955940.451099999,5,-242,1795,256,0,-2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,496036.122099999,955940.451099999,7,678,1022,0,0,-2296,-60,0,0,0,0,0,0,0,0,0,11,-11,0,0,0,0
ftc,CA,521036.122099999,955940.451099999,6,295,817,-9,-144,-864,-95,0,0,0,0,0,0,0,0,0,36,-36,0,0,0,0
ftc,CA,546036.122099999,955940.451099999,4,7,847,0,-530,-324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1071036.1221,955940.451099999,3,0,146,779,-816,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1096036.1221,955940.451099999,4,0,677,-283,505,-899,0,0,0,0,0,0,0,0,0,0,0,0,15,-15,0,0
ftc,CA,1121036.1221,955940.451099999,4,17,711,105,363,-1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1146036.1221,955940.451099999,5,269,777,283,-164,-1165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
ftc,CA,1171036.1221,955940.451099999,4,0,4,744,-733,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
ftc,CA,1196036.1221,955940.451099999,4,0,1358,-986,-68,-304,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
ftc,CA,1221036.1221,955940.451099999,6,68,2109,-165,-96,-1916,0,0,0,0,0,0,0,0,0,0,0,21,36,-57,0,0
ftc,CA,1246036.1221,955940.451099999,6,40,1186,109,-604,-731,0,0,0,0,0,0,0,0,0,0,0,13,112,-125,0,0
ftc,CA,1271036.1221,955940.451099999,5,48,855,223,-1126,0,0,0,0,0,0,0,0,0,0,0,0,110,544,-654,0,0
ftc,CA,1296036.1221,955940.451099999,4,0,143,136,-279,0,0,0,0,0,0,0,0,0,0,0,0,144,255,-399,0,0
ftc,CA,96036.1220999993,980940.451099999,4,387,3,-530,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,0,0,0
