SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
esbw,CA,1521036.1221,880940.451099999,11,-6,6,-12,0,15,10,39,16,1,31,-80,-27,-5,0,0,0,0,0,0,0,0
esbw,CA,1546036.1221,880940.451099999,13,-221,108,-282,-12,228,42,-63,-2,-155,-9,24,-72,-8,0,0,0,0,0,0,0,0
esbw,CA,1571036.1221,880940.451099999,13,-5,8,-5,-5,61,17,-36,8,-42,30,11,-49,-1,0,0,0,0,0,0,0,0
esbw,CA,1596036.1221,880940.451099999,8,0,0,0,2,1,1,3,1,-1,1,0,-8,0,0,0,0,0,0,0,0,0
esbw,CA,1171036.1221,905940.451099999,3,0,0,0,0,0,0,0,10,39,-12,-37,0,0,0,0,0,0,0,0,0,0
esbw,CA,1196036.1221,905940.451099999,8,0,0,0,0,4,86,774,1188,-1730,268,-588,372,-374,0,0,0,0,0,0,0,0
esbw,CA,1221036.1221,905940.451099999,12,0,0,0,61,-49,380,1269,839,-1152,-392,-860,709,-803,-2,0,0,0,0,0,6,10
esbw,CA,1246036.1221,905940.451099999,12,0,0,0,0,0,57,2162,156,-265,-1444,425,-769,-297,-25,15,61,-76,0,0,6,0
esbw,CA,1271036.1221,905940.451099999,15,0,0,0,0,0,0,127,808,-928,84,65,176,-185,80,321,697,-787,-293,282,28,43
esbw,CA,1296036.1221,905940.451099999,12,0,0,0,0,0,0,26,-26,0,0,10,-8,4,119,271,909,-100,-330,129,262,419
esbw,CA,1321036.1221,905940.451099999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,159,-139,228,1148,566
esbw,CA,1346036.1221,905940.451099999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-14,71,598,947
esbw,CA,1496036.1221,905940.451099999,5,0,0,0,0,0,0,0,5,1,31,-6,-26,-5,0,0,0,0,0,0,0,0
esbw,CA,1521036.1221,905940.451099999,8,0,0,0,0,2,0,47,36,-6,124,-115,-81,-7,0,0,0,0,0,0,0,0
esbw,CA,1546036.1221,905940.451099999,13,6,40,-22,-29,69,70,75,1,-134,60,-60,-71,-11,0,0,0,0,0,0,0,0
esbw,CA,1571036.1221,905940.451099999,7,0,1,-1,0,4,0,-4,1,1,10,-9,-3,0,0,0,0,0,0,0,0,0
esbw,CA,1871036.1221,905940.451099999,4,-2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1196036.1221,930940.451099999,5,0,0,0,0,0,0,0,503,-395,-49,-57,72,-74,0,0,0,0,0,0,0,0
esbw,CA,1221036.1221,930940.451099999,12,0,0,0,0,0,0,57,1787,-19,-655,-570,783,-1373,-9,-1,4,9,-13,0,11,-1
esbw,CA,1246036.1221,930940.451099999,15,0,0,0,0,0,0,173,1614,-529,-1043,81,269,-431,2,45,-11,6,-75,13,-14,46
esbw,CA,1271036.1221,930940.451099999,14,0,0,0,0,0,0,0,12,11,100,181,130,290,319,203,333,-118,-580,339,-106,503
esbw,CA,1296036.1221,930940.451099999,11,0,0,0,0,0,0,0,0,0,0,1,2,6,204,85,959,577,-7,99,19,-10
esbw,CA,1321036.1221,930940.451099999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,524,79,1002,258,162
esbw,CA,1346036.1221,930940.451099999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,403,1760,31
esbw,CA,1521036.1221,930940.451099999,7,0,0,0,0,0,16,9,51,-24,81,-28,-94,-11,0,0,0,0,0,0,0,0
esbw,CA,1546036.1221,930940.451099999,8,0,0,0,1,-1,1,28,-1,6,42,-25,-49,-2,0,0,0,0,0,0,0,0
esbw,CA,1571036.1221,930940.451099999,5,0,0,0,0,1,0,-1,0,1,-1,2,-1,-1,0,0,0,0,0,0,0,0
esbw,CA,1671036.1221,930940.451099999,8,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-1,1,0,4,1,0
esbw,CA,1696036.1221,930940.451099999,8,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,1,0,2,14,9,-16,39
esbw,CA,1021036.1221,955940.451099999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-9,-4,43,29
esbw,CA,1221036.1221,955940.451099999,13,0,0,0,0,0,0,0,558,-137,-361,86,349,-448,-44,0,152,-29,-125,-1,24,-17
esbw,CA,1246036.1221,955940.451099999,14,0,0,0,0,0,0,0,293,-208,178,160,68,-34,20,63,-4,-32,-72,-30,-33,225
esbw,CA,1271036.1221,955940.451099999,14,0,0,0,0,0,0,0,105,-20,233,466,107,332,320,365,132,-338,-720,361,-76,560
esbw,CA,1296036.1221,955940.451099999,9,0,0,0,0,0,0,0,0,0,0,0,0,40,262,156,496,538,254,-1,30,153
esbw,CA,1321036.1221,955940.451099999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,886,381,664,69,24
