SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,USA,-1250000,1100000,4,4,-6,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,1075000,4,2,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
sb,USA,-1250000,1025000,3,0,0,0,1,-1,0,1,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,775000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-2,0,0,0,0
sb,USA,-1250000,150000,6,0,0,0,1,-1,0,0,2,-2,0,0,2,10,-11,1,-2,0,0,0,0,0,0,0
sb,USA,-1250000,125000,5,-1,0,0,0,0,0,0,0,0,4,-2,1,0,-3,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,1e+05,11,0,0,2,-2,0,1,2,-3,1,26,-10,6,-1,6,-24,1,-5,0,0,0,0,0,0
sb,USA,-1250000,75000,7,0,0,0,0,2,8,-10,0,0,1,-1,1,0,-1,1,0,-1,0,0,0,0,0,0
sb,USA,-1250000,50000,6,1,0,4,6,14,-2,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,25000,9,199,-172,385,307,-663,-120,-218,-25,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
sb,USA,-1250000,0,8,383,-1062,-405,603,-893,1,24,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,-25000,4,-8,1,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1250000,-50000,3,0,0,0,0,0,0,0,0,4,-2,-2,0,0,0,0,0,0,1,-1,0,0,0,0
sb,USA,-1225000,1175000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,5,7,-12,0,0,0,0
sb,USA,-1225000,1150000,4,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,15,-15,0,0,0
sb,USA,-1225000,1125000,4,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,1100000,6,5,-5,1,-3,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
sb,USA,-1225000,1075000,4,-5,-1,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,1050000,4,6,-13,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,1025000,3,9,-4,-5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,3e+05,4,0,1,-1,2,-2,1,-1,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0
sb,USA,-1225000,275000,3,1,-1,1,-1,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,175000,10,-1,0,0,0,0,0,5,-2,-3,0,0,25,1,-19,3,-4,-3,-2,-1,0,0,0,0
sb,USA,-1225000,150000,10,2,-2,0,0,0,1,-1,0,0,17,-5,-7,3,-7,0,0,0,-1,0,0,0,0,0
sb,USA,-1225000,125000,14,-5,0,0,5,-4,-1,8,11,-2,217,-22,-133,-74,-4,-1,3,-3,2,-2,0,2,-2,0
sb,USA,-1225000,1e+05,5,0,0,1,0,1,-2,0,6,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,75000,11,-1,0,-1,2,0,3,37,26,15,181,-134,-130,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,50000,12,15,24,1,69,91,50,181,-167,-123,175,-218,-99,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,25000,10,54,-14,181,-25,252,-75,-330,-79,0,0,6,-6,0,0,0,0,0,0,2,-2,0,0,0
sb,USA,-1225000,-750000,3,0,17,-17,20,3,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1225000,-775000,3,0,7,-7,22,10,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1200000,1125000,4,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,5,-4,-1,1,-1,0,0,0,0
sb,USA,-1200000,1075000,5,-1,0,0,0,0,0,1,-1,0,0,0,1,-1,0,0,1,2,-3,0,0,0,0,0
sb,USA,-1200000,675000,4,0,0,0,0,0,0,0,0,0,0,0,0,8,24,-32,0,2,3,-5,0,0,0,0
sb,USA,-1200000,350000,4,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,0,0,2,-2,0,0,0,0,0
sb,USA,-1200000,325000,4,-1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,0,0,0
sb,USA,-1200000,3e+05,3,-53,-55,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1200000,275000,9,5,-41,-3,1,-1,0,3,-3,0,0,1,-1,0,2,-2,0,1,2,-3,0,0,0,0
sb,USA,-1200000,2e+05,13,-2,1,0,2,-3,1,-1,0,0,0,0,0,1,2,16,42,41,-19,-74,-9,58,-58,0
sb,USA,-1200000,175000,18,-2,1,-1,12,-6,2,1,-10,0,0,0,38,-5,13,161,266,290,-408,-289,-61,109,-114,0
sb,USA,-1200000,150000,19,15,-10,-6,10,-8,-4,-4,10,-11,1,52,304,292,-35,-173,-100,-259,-82,28,-28,143,-143,0
