SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,USA,175000,895000,9,0,13,297,7959,-595,-7403,-271,0,0,0,0,0,0,0,0,620,-344,-276,0,20,2,-22,0
ftc,USA,175000,870000,12,0,10,5,4465,1943,-6345,-78,0,0,0,0,0,0,1,61,889,-848,-103,3,66,-24,-45,0
ftc,USA,175000,845000,13,0,38,-38,1725,1894,-2657,-962,0,0,0,0,0,2,5,133,1099,-1048,-31,-156,58,-7,-55,0
ftc,USA,175000,820000,12,0,0,50,447,1866,-898,-1465,0,0,0,0,8,-4,-4,5,20,-10,-15,2,7,-5,-4,0
ftc,USA,175000,795000,11,0,143,16,-3,15,-171,0,0,0,0,0,0,4,1,25,-6,-10,-14,0,40,-20,-20,0
ftc,USA,175000,770000,13,1,219,286,680,-1075,-111,0,0,0,12,-12,0,0,22,220,-188,-32,-22,0,10,5,-4,-11
ftc,USA,175000,745000,12,232,313,384,177,-930,-176,0,0,0,0,0,0,0,111,-8,-90,43,-56,0,24,-19,-4,-1
ftc,USA,175000,720000,15,93,282,783,2028,-1384,-1802,0,0,34,29,78,31,102,-255,143,-112,-19,-31,0,9,-9,0,0
ftc,USA,175000,695000,14,32,-28,451,613,-895,-173,0,0,0,424,-347,-69,239,-235,-8,37,75,-116,0,3,-3,0,0
ftc,USA,175000,670000,7,1,-1,0,0,0,0,1,-1,0,0,0,0,42,-39,3,50,37,-93,0,0,0,0,0
ftc,USA,2e+05,1020000,4,0,646,1291,360,-2297,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,2e+05,995000,5,0,388,3526,4579,-7463,-915,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,2e+05,970000,5,0,306,1755,3245,-3205,-2025,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,2e+05,945000,5,0,610,3417,2149,-2651,-2039,-1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,2e+05,920000,6,0,707,3082,1996,-2119,-2424,-1242,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
ftc,USA,2e+05,895000,10,0,625,4209,3442,-3417,1137,-5915,-81,0,0,0,0,0,0,0,168,-143,-25,0,8,-6,-2,0
ftc,USA,2e+05,870000,10,0,40,-32,7539,437,-6328,-1656,0,0,0,0,0,0,0,58,283,-271,-70,0,19,25,-44,0
ftc,USA,2e+05,845000,9,0,17,-17,1297,3265,-4539,-23,0,0,0,0,0,0,0,36,208,-215,54,-83,0,27,-27,0
ftc,USA,2e+05,820000,8,0,0,0,267,2017,-2204,-80,0,0,0,0,4,-4,0,15,-15,0,0,16,-4,22,-34,0
