SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,CA,-1753963.8779,1805940.4511,4,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,14,-13,-1,2
sb,CA,-1728963.8779,1805940.4511,4,0,0,0,0,0,0,1,-1,2,-2,0,0,0,0,0,0,0,1,0,-1,0
sb,CA,-1703963.8779,1805940.4511,3,0,0,0,0,0,0,0,4,-4,1,-1,0,0,0,0,0,0,0,0,0,6
sb,CA,-1678963.8779,1805940.4511,8,0,0,0,0,0,0,13,-9,-4,0,0,2,-2,0,0,2,-2,34,0,-7,-26
sb,CA,-1653963.8779,1805940.4511,6,-11,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-17,4
sb,CA,-1628963.8779,1805940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-51,29,55,-20,-62,-8
sb,CA,-1603963.8779,1805940.4511,9,282,-282,22,-22,4,-3,-1,0,0,0,0,0,0,0,30,-30,6,26,27,-53,-6
sb,CA,-1578963.8779,1805940.4511,4,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,-22,-24
sb,CA,-1553963.8779,1805940.4511,4,0,0,119,-119,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,3,-4
sb,CA,-1278963.8779,1805940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-11
sb,CA,-1978963.8779,1830940.4511,3,0,2,-2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0
sb,CA,-1853963.8779,1830940.4511,5,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,4,5,-8,-1,3
sb,CA,-1828963.8779,1830940.4511,6,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-5,2,-1
sb,CA,-1803963.8779,1830940.4511,4,1,-1,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,5,-5,0,3
sb,CA,-1703963.8779,1830940.4511,3,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,6
sb,CA,-1678963.8779,1830940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-45,0,3,16,10,-21
sb,CA,-1653963.8779,1830940.4511,7,9,-9,5,-5,0,0,0,0,0,0,0,0,0,0,41,-41,0,76,34,-47,-27
sb,CA,-1628963.8779,1830940.4511,5,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-27,2,65,-67,0
sb,CA,-1603963.8779,1830940.4511,7,18,-21,55,-55,0,0,0,0,0,0,0,0,0,0,0,9,0,9,92,-110,0
sb,CA,-1578963.8779,1830940.4511,10,54,-54,65,-8,-57,0,0,0,0,4,-4,0,0,0,23,0,2,47,-30,-30,-12
sb,CA,-1978963.8779,1855940.4511,4,0,0,0,0,5,64,-69,1,1,-2,0,0,0,0,0,0,0,0,0,0,0
sb,CA,-1953963.8779,1855940.4511,5,0,6,-6,0,0,17,-17,0,0,0,0,0,0,0,1,-1,51,-51,4,-4,0
sb,CA,-1928963.8779,1855940.4511,5,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-2,-4,0
sb,CA,-1903963.8779,1855940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,34,-37,1,-4
sb,CA,-1878963.8779,1855940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4,21,-18,-2,-3
sb,CA,-1853963.8779,1855940.4511,6,0,0,25,-25,0,0,0,0,0,2,-2,1,-1,0,0,0,3,19,-22,0,4
sb,CA,-1828963.8779,1855940.4511,3,0,0,121,-121,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-7,0,0
sb,CA,-1803963.8779,1855940.4511,7,0,5,-5,0,0,0,0,0,0,0,1,-1,0,0,0,1,5,17,-21,-2,6
sb,CA,-1753963.8779,1855940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-6
sb,CA,-1728963.8779,1855940.4511,4,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,6,-7,82
sb,CA,-1678963.8779,1855940.4511,5,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,37,-63
sb,CA,-1653963.8779,1855940.4511,6,0,-1,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,23,16,-20,-19
sb,CA,-1628963.8779,1855940.4511,9,39,-21,-18,5,-5,0,0,0,0,0,0,0,0,0,9,-7,32,32,-48,-1,-17
sb,CA,-1603963.8779,1855940.4511,10,20,-20,235,-232,-3,0,0,0,0,0,0,0,0,0,9,54,32,43,-29,-80,-22
sb,CA,-1578963.8779,1855940.4511,8,87,-87,33,18,-51,0,0,0,0,0,0,0,0,0,0,0,111,-84,14,-19,-20
sb,CA,-1553963.8779,1855940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-8,-1
