SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,USA,-1450000,1150000,8,0,18,1,-16,10,0,-13,11,-11,1,-1,0,0,3,-3,0,0,0,0,0,0,0,0
wbbb,USA,-1450000,1025000,3,0,0,0,0,0,0,0,1,-1,1,6,-7,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1450000,850000,8,1,3,-5,1,15,-4,-12,1,-1,0,4,-4,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1450000,825000,11,3,41,-44,128,1,-102,-8,-22,-2,-1,170,-170,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1450000,8e+05,6,1,5,-6,2,-2,0,6,-5,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1225000,9,-5,12,78,14,274,297,-676,253,-253,0,37,-37,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1200000,12,-15,343,-22,517,-484,825,-550,-70,-568,134,-87,-49,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1175000,11,-7,19,-2,-7,-1,54,59,-46,-77,12,-4,-8,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1150000,11,-20,14,-8,5,-4,5,-6,7,8,-4,-14,-3,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1100000,8,0,4,26,35,-63,6,-7,12,-13,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1075000,4,-1,6,-3,-3,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1050000,4,0,1,-1,3,-3,0,0,0,0,1,8,-9,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1025000,7,0,5,-4,2,3,-6,0,1,92,-93,15,-15,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,1e+06,9,0,4,8,161,-134,-4,-15,-10,385,-393,-2,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,975000,6,0,15,66,67,-148,0,0,1,963,-964,16,-16,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,925000,3,-1,5,-5,0,0,0,0,0,0,0,31,-31,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,875000,3,0,0,0,25,-25,0,3,-3,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,850000,10,1,386,-375,283,281,-471,-43,-64,-1,0,6,-6,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,825000,10,74,200,234,-245,147,-382,89,411,-602,0,8,-8,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1425000,8e+05,9,-8,6,12,-3,53,-41,-32,356,-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1225000,5,0,0,33,-15,12,-8,-22,17,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1200000,11,-26,143,92,127,-177,364,-162,-128,-270,29,-15,-14,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1175000,8,-1,4,42,0,3,34,25,-94,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1150000,10,-1,6,5,19,-11,132,-29,-113,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1125000,6,0,0,1,1,1,37,-28,-12,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1100000,7,0,3,-2,7,-6,1,-2,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1075000,5,-3,10,-10,0,12,-12,1,-1,0,0,9,-9,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1050000,10,-2,4,55,-56,25,-25,25,-10,-18,5,-4,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1025000,11,5,36,30,-60,57,-11,-10,-36,-7,3,-9,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,1e+06,9,-2,18,-18,7,2,-8,2,-2,-1,5,-3,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,975000,10,-8,68,147,37,-252,1,0,3,322,-317,8,-17,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,950000,6,0,1,3,19,-23,1,2,-3,0,0,349,-349,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,925000,7,0,3,0,13,-15,2,2,-5,0,0,622,-622,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,9e+05,10,1,6,3,17,-24,-2,4,-3,-2,2,0,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,875000,7,0,-1,4,5,-8,5,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,850000,9,41,68,-96,148,37,-197,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,825000,10,27,60,158,-124,-122,-5,4,-1,-2,-1,94,-94,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1400000,8e+05,9,5,19,106,-58,0,-47,-25,3,-2,-1,11,-11,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1200000,11,0,31,121,-74,68,26,-35,214,-352,37,-38,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1175000,7,0,1,0,0,-1,8,-5,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1150000,8,0,0,5,-5,-1,0,3,1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1125000,5,1,0,0,-1,0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1100000,4,1,-1,0,0,0,0,9,-9,11,-11,11,-11,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1075000,3,0,0,1,-1,0,0,1,-1,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1050000,5,0,0,0,2,19,-18,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1025000,9,1,12,1,-12,19,13,-9,-25,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,1e+06,12,-5,266,-185,-52,-28,154,-154,-3,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,975000,11,4,68,-76,23,-13,21,29,-49,-15,2,16,-18,0,0,0,0,0,0,0,0,0,0,0
